signal_type,id_cliente,familia,month,prediccion,urgency,signal,categoria,signal_date,restock_date,metadata
type_1_model_prediction,29716,Familia T2,2026-01,2.5131173133850098,,Esta semana el cliente 29716 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,29731,Familia T2,2026-01,6.982595920562744,,Esta semana el cliente 29731 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,29734,Familia T2,2026-01,3.9462289810180664,,Esta semana el cliente 29734 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,29747,Familia T2,2026-01,7.137805938720703,,Esta semana el cliente 29747 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,29795,Familia T2,2026-01,3.994690418243408,,Esta semana el cliente 29795 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,29805,Familia T2,2026-01,1.4032483100891113,,Esta semana el cliente 29805 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,29855,Familia T2,2026-01,4.682770729064941,,Esta semana el cliente 29855 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,29912,Familia T2,2026-01,4.045713901519775,,Esta semana el cliente 29912 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,29967,Familia T2,2026-01,3.5521721839904785,,Esta semana el cliente 29967 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,29968,Familia T2,2026-01,5.704074859619141,,Esta semana el cliente 29968 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,29981,Familia T2,2026-01,8.708057403564453,,Esta semana el cliente 29981 podria comprar 9 unidades de Familia T2.,,,,
type_1_model_prediction,30037,Familia T2,2026-01,5.977741718292236,,Esta semana el cliente 30037 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,30199,Familia T2,2026-01,2.1938178539276123,,Esta semana el cliente 30199 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,30224,Familia T2,2026-01,7.207855224609375,,Esta semana el cliente 30224 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,30266,Familia T2,2026-01,3.653881549835205,,Esta semana el cliente 30266 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,30282,Familia T2,2026-01,2.805718421936035,,Esta semana el cliente 30282 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,30291,Familia T2,2026-01,2.997828722000122,,Esta semana el cliente 30291 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,30335,Familia T2,2026-01,3.0179429054260254,,Esta semana el cliente 30335 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,30352,Familia T2,2026-01,5.445108413696289,,Esta semana el cliente 30352 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,30376,Familia T2,2026-01,3.521879196166992,,Esta semana el cliente 30376 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,30425,Familia T2,2026-01,1.7232332229614258,,Esta semana el cliente 30425 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,30444,Familia T2,2026-01,6.511337757110596,,Esta semana el cliente 30444 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,30454,Familia T2,2026-01,4.942321300506592,,Esta semana el cliente 30454 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,30491,Familia T2,2026-01,1.3219597339630127,,Esta semana el cliente 30491 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,30544,Familia T2,2026-01,2.216610908508301,,Esta semana el cliente 30544 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,30562,Familia T2,2026-01,1.3037729263305664,,Esta semana el cliente 30562 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,30573,Familia T2,2026-01,3.6842336654663086,,Esta semana el cliente 30573 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,30582,Familia T2,2026-01,1.3689370155334473,,Esta semana el cliente 30582 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,30607,Familia T2,2026-01,3.2103052139282227,,Esta semana el cliente 30607 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,30618,Familia T2,2026-01,6.718642234802246,,Esta semana el cliente 30618 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,30628,Familia T2,2026-01,7.432981491088867,,Esta semana el cliente 30628 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,30661,Familia T2,2026-01,3.5535120964050293,,Esta semana el cliente 30661 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,30674,Familia T2,2026-01,2.396664619445801,,Esta semana el cliente 30674 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,30682,Familia T2,2026-01,4.314919948577881,,Esta semana el cliente 30682 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,30696,Familia T2,2026-01,1.3910565376281738,,Esta semana el cliente 30696 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,30711,Familia T2,2026-01,2.068474769592285,,Esta semana el cliente 30711 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,30746,Familia T2,2026-01,5.542904853820801,,Esta semana el cliente 30746 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,30763,Familia T2,2026-01,2.0845911502838135,,Esta semana el cliente 30763 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,30790,Familia T2,2026-01,3.2379140853881836,,Esta semana el cliente 30790 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,30832,Familia T2,2026-01,3.5631237030029297,,Esta semana el cliente 30832 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,30834,Familia T2,2026-01,2.294098377227783,,Esta semana el cliente 30834 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,30857,Familia T2,2026-01,2.5458037853240967,,Esta semana el cliente 30857 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,30870,Familia T2,2026-01,3.3923234939575195,,Esta semana el cliente 30870 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,30883,Familia T2,2026-01,2.5621368885040283,,Esta semana el cliente 30883 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,30886,Familia T2,2026-01,4.408461093902588,,Esta semana el cliente 30886 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,30906,Familia T2,2026-01,6.672924041748047,,Esta semana el cliente 30906 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,30934,Familia T2,2026-01,1.283067226409912,,Esta semana el cliente 30934 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,31062,Familia T2,2026-01,3.26643705368042,,Esta semana el cliente 31062 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,31063,Familia T2,2026-01,6.332601547241211,,Esta semana el cliente 31063 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,31073,Familia T2,2026-01,5.5954179763793945,,Esta semana el cliente 31073 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,31081,Familia T2,2026-01,2.3521523475646973,,Esta semana el cliente 31081 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,31101,Familia T2,2026-01,7.858607292175293,,Esta semana el cliente 31101 podria comprar 8 unidades de Familia T2.,,,,
type_1_model_prediction,31111,Familia T2,2026-01,4.755533218383789,,Esta semana el cliente 31111 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,31131,Familia T2,2026-01,3.9650912284851074,,Esta semana el cliente 31131 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,31142,Familia T2,2026-01,1.9424114227294922,,Esta semana el cliente 31142 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,31180,Familia T2,2026-01,2.304190158843994,,Esta semana el cliente 31180 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,31203,Familia T2,2026-01,3.519044876098633,,Esta semana el cliente 31203 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,31215,Familia T2,2026-01,2.1597485542297363,,Esta semana el cliente 31215 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,31252,Familia T2,2026-01,1.2500896453857422,,Esta semana el cliente 31252 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,31282,Familia T2,2026-01,1.6442660093307495,,Esta semana el cliente 31282 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,31318,Familia T2,2026-01,4.862724781036377,,Esta semana el cliente 31318 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,31344,Familia T2,2026-01,8.130705833435059,,Esta semana el cliente 31344 podria comprar 8 unidades de Familia T2.,,,,
type_1_model_prediction,31366,Familia T2,2026-01,2.5523738861083984,,Esta semana el cliente 31366 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,31380,Familia T2,2026-01,2.5076403617858887,,Esta semana el cliente 31380 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,31458,Familia T2,2026-01,5.371348857879639,,Esta semana el cliente 31458 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,31482,Familia T2,2026-01,4.561738014221191,,Esta semana el cliente 31482 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,31496,Familia T2,2026-01,5.164010524749756,,Esta semana el cliente 31496 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,31524,Familia T2,2026-01,2.879509449005127,,Esta semana el cliente 31524 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,31592,Familia T2,2026-01,2.665768623352051,,Esta semana el cliente 31592 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,31610,Familia T2,2026-01,3.038071632385254,,Esta semana el cliente 31610 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,31639,Familia T2,2026-01,2.3160316944122314,,Esta semana el cliente 31639 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,31803,Familia T2,2026-01,4.718869209289551,,Esta semana el cliente 31803 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,31848,Familia T2,2026-01,2.9257099628448486,,Esta semana el cliente 31848 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,31849,Familia T2,2026-01,4.411837577819824,,Esta semana el cliente 31849 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,31888,Familia T2,2026-01,2.9889111518859863,,Esta semana el cliente 31888 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,31906,Familia T2,2026-01,4.8472700119018555,,Esta semana el cliente 31906 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,31916,Familia T2,2026-01,2.1556737422943115,,Esta semana el cliente 31916 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32000,Familia T2,2026-01,6.421674728393555,,Esta semana el cliente 32000 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,32005,Familia T2,2026-01,6.92591667175293,,Esta semana el cliente 32005 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,32014,Familia T2,2026-01,3.4176931381225586,,Esta semana el cliente 32014 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,32042,Familia T2,2026-01,1.6734057664871216,,Esta semana el cliente 32042 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32060,Familia T2,2026-01,2.412416934967041,,Esta semana el cliente 32060 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32073,Familia T2,2026-01,1.9606657028198242,,Esta semana el cliente 32073 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32191,Familia T2,2026-01,1.1690232753753662,,Esta semana el cliente 32191 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,32193,Familia T2,2026-01,1.8901100158691406,,Esta semana el cliente 32193 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32226,Familia T2,2026-01,2.3669307231903076,,Esta semana el cliente 32226 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32249,Familia T2,2026-01,1.7714431285858154,,Esta semana el cliente 32249 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32269,Familia T2,2026-01,3.0295562744140625,,Esta semana el cliente 32269 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,32289,Familia T2,2026-01,5.679450988769531,,Esta semana el cliente 32289 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,32290,Familia T2,2026-01,2.2249906063079834,,Esta semana el cliente 32290 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32316,Familia T2,2026-01,2.2139406204223633,,Esta semana el cliente 32316 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32365,Familia T2,2026-01,6.710110187530518,,Esta semana el cliente 32365 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,32412,Familia T2,2026-01,2.4752187728881836,,Esta semana el cliente 32412 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32431,Familia T2,2026-01,5.32597017288208,,Esta semana el cliente 32431 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,32457,Familia T2,2026-01,1.9897565841674805,,Esta semana el cliente 32457 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32501,Familia T2,2026-01,1.000960350036621,,Esta semana el cliente 32501 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,32503,Familia T2,2026-01,4.158875942230225,,Esta semana el cliente 32503 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,32548,Familia T2,2026-01,2.152153491973877,,Esta semana el cliente 32548 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32600,Familia T2,2026-01,1.8039894104003906,,Esta semana el cliente 32600 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,32652,Familia T2,2026-01,8.46024227142334,,Esta semana el cliente 32652 podria comprar 8 unidades de Familia T2.,,,,
type_1_model_prediction,32695,Familia T2,2026-01,2.5553395748138428,,Esta semana el cliente 32695 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,32702,Familia T2,2026-01,5.294443130493164,,Esta semana el cliente 32702 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,32758,Familia T2,2026-01,4.695738792419434,,Esta semana el cliente 32758 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,32759,Familia T2,2026-01,6.519118309020996,,Esta semana el cliente 32759 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,32793,Familia T2,2026-01,3.269012451171875,,Esta semana el cliente 32793 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,32845,Familia T2,2026-01,4.108211040496826,,Esta semana el cliente 32845 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,32894,Familia T2,2026-01,7.5035505294799805,,Esta semana el cliente 32894 podria comprar 8 unidades de Familia T2.,,,,
type_1_model_prediction,32918,Familia T2,2026-01,6.111961364746094,,Esta semana el cliente 32918 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,32986,Familia T2,2026-01,2.872025966644287,,Esta semana el cliente 32986 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,33090,Familia T2,2026-01,1.9895215034484863,,Esta semana el cliente 33090 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,33096,Familia T2,2026-01,2.555887222290039,,Esta semana el cliente 33096 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,33122,Familia T2,2026-01,7.109109878540039,,Esta semana el cliente 33122 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,33160,Familia T2,2026-01,2.5846545696258545,,Esta semana el cliente 33160 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,33172,Familia T2,2026-01,3.351146697998047,,Esta semana el cliente 33172 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,33195,Familia T2,2026-01,5.124783992767334,,Esta semana el cliente 33195 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,33211,Familia T2,2026-01,5.678712844848633,,Esta semana el cliente 33211 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,33218,Familia T2,2026-01,2.7773079872131348,,Esta semana el cliente 33218 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,33226,Familia T2,2026-01,7.112094879150391,,Esta semana el cliente 33226 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,33274,Familia T2,2026-01,1.1530711650848389,,Esta semana el cliente 33274 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,33393,Familia T2,2026-01,6.700004577636719,,Esta semana el cliente 33393 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,33505,Familia T2,2026-01,2.7111213207244873,,Esta semana el cliente 33505 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,33520,Familia T2,2026-01,1.7876033782958984,,Esta semana el cliente 33520 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,33558,Familia T2,2026-01,2.4972023963928223,,Esta semana el cliente 33558 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,33651,Familia T2,2026-01,6.2324934005737305,,Esta semana el cliente 33651 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,33676,Familia T2,2026-01,2.6095566749572754,,Esta semana el cliente 33676 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,33679,Familia T2,2026-01,1.7162985801696777,,Esta semana el cliente 33679 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,33767,Familia T2,2026-01,1.3752316236495972,,Esta semana el cliente 33767 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,33889,Familia T2,2026-01,2.380512237548828,,Esta semana el cliente 33889 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,33903,Familia T2,2026-01,1.850557804107666,,Esta semana el cliente 33903 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,33915,Familia T2,2026-01,4.444390296936035,,Esta semana el cliente 33915 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,33931,Familia T2,2026-01,6.2356672286987305,,Esta semana el cliente 33931 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,33953,Familia T2,2026-01,1.1198748350143433,,Esta semana el cliente 33953 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,33991,Familia T2,2026-01,2.145470142364502,,Esta semana el cliente 33991 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,34045,Familia T2,2026-01,3.9435153007507324,,Esta semana el cliente 34045 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,34124,Familia T2,2026-01,1.742729663848877,,Esta semana el cliente 34124 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,34128,Familia T2,2026-01,1.9181830883026123,,Esta semana el cliente 34128 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,34172,Familia T2,2026-01,2.2364487648010254,,Esta semana el cliente 34172 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,34185,Familia T2,2026-01,6.315042018890381,,Esta semana el cliente 34185 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,34193,Familia T2,2026-01,5.744880676269531,,Esta semana el cliente 34193 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,34211,Familia T2,2026-01,2.2627017498016357,,Esta semana el cliente 34211 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,34301,Familia T2,2026-01,7.968070983886719,,Esta semana el cliente 34301 podria comprar 8 unidades de Familia T2.,,,,
type_1_model_prediction,34302,Familia T2,2026-01,1.1205425262451172,,Esta semana el cliente 34302 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,34349,Familia T2,2026-01,5.3945207595825195,,Esta semana el cliente 34349 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,34363,Familia T2,2026-01,8.614056587219238,,Esta semana el cliente 34363 podria comprar 9 unidades de Familia T2.,,,,
type_1_model_prediction,34365,Familia T2,2026-01,2.3475918769836426,,Esta semana el cliente 34365 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,34375,Familia T2,2026-01,7.824220657348633,,Esta semana el cliente 34375 podria comprar 8 unidades de Familia T2.,,,,
type_1_model_prediction,34418,Familia T2,2026-01,5.7833404541015625,,Esta semana el cliente 34418 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,34441,Familia T2,2026-01,6.584109783172607,,Esta semana el cliente 34441 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,34472,Familia T2,2026-01,2.906553268432617,,Esta semana el cliente 34472 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,34519,Familia T2,2026-01,3.8173794746398926,,Esta semana el cliente 34519 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,34537,Familia T2,2026-01,6.02223014831543,,Esta semana el cliente 34537 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,34594,Familia T2,2026-01,7.343914985656738,,Esta semana el cliente 34594 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,34625,Familia T2,2026-01,3.2437191009521484,,Esta semana el cliente 34625 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,34627,Familia T2,2026-01,7.948355674743652,,Esta semana el cliente 34627 podria comprar 8 unidades de Familia T2.,,,,
type_1_model_prediction,34676,Familia T2,2026-01,1.295790433883667,,Esta semana el cliente 34676 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,34695,Familia T2,2026-01,3.4149951934814453,,Esta semana el cliente 34695 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,34726,Familia T2,2026-01,3.7179741859436035,,Esta semana el cliente 34726 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,34761,Familia T2,2026-01,6.984013557434082,,Esta semana el cliente 34761 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,34808,Familia T2,2026-01,1.0491337776184082,,Esta semana el cliente 34808 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,34817,Familia T2,2026-01,3.113250255584717,,Esta semana el cliente 34817 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,34833,Familia T2,2026-01,5.4845099449157715,,Esta semana el cliente 34833 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,34907,Familia T2,2026-01,3.076261520385742,,Esta semana el cliente 34907 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,34962,Familia T2,2026-01,3.9939441680908203,,Esta semana el cliente 34962 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,34987,Familia T2,2026-01,3.4327588081359863,,Esta semana el cliente 34987 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,34989,Familia T2,2026-01,7.203156471252441,,Esta semana el cliente 34989 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,34992,Familia T2,2026-01,5.794552326202393,,Esta semana el cliente 34992 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,35039,Familia T2,2026-01,6.123429298400879,,Esta semana el cliente 35039 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,35061,Familia T2,2026-01,4.555147171020508,,Esta semana el cliente 35061 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,35104,Familia T2,2026-01,2.6744797229766846,,Esta semana el cliente 35104 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,35105,Familia T2,2026-01,2.3109240531921387,,Esta semana el cliente 35105 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,35117,Familia T2,2026-01,1.5036377906799316,,Esta semana el cliente 35117 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,35118,Familia T2,2026-01,2.394442558288574,,Esta semana el cliente 35118 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,35122,Familia T2,2026-01,2.9176974296569824,,Esta semana el cliente 35122 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,35193,Familia T2,2026-01,2.5180253982543945,,Esta semana el cliente 35193 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,35217,Familia T2,2026-01,2.3740158081054688,,Esta semana el cliente 35217 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,35226,Familia T2,2026-01,4.113040924072266,,Esta semana el cliente 35226 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,35239,Familia T2,2026-01,3.1502394676208496,,Esta semana el cliente 35239 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,35264,Familia T2,2026-01,4.544036865234375,,Esta semana el cliente 35264 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,35266,Familia T2,2026-01,2.7191660404205322,,Esta semana el cliente 35266 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,35333,Familia T2,2026-01,6.563045024871826,,Esta semana el cliente 35333 podria comprar 7 unidades de Familia T2.,,,,
type_1_model_prediction,35398,Familia T2,2026-01,4.20302677154541,,Esta semana el cliente 35398 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,35410,Familia T2,2026-01,5.6377716064453125,,Esta semana el cliente 35410 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,35425,Familia T2,2026-01,3.9129695892333984,,Esta semana el cliente 35425 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,35435,Familia T2,2026-01,4.179077625274658,,Esta semana el cliente 35435 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,35506,Familia T2,2026-01,2.185703754425049,,Esta semana el cliente 35506 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,35536,Familia T2,2026-01,3.913339614868164,,Esta semana el cliente 35536 podria comprar 4 unidades de Familia T2.,,,,
type_1_model_prediction,35544,Familia T2,2026-01,1.8306140899658203,,Esta semana el cliente 35544 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,35557,Familia T2,2026-01,1.4863357543945312,,Esta semana el cliente 35557 podria comprar 1 unidades de Familia T2.,,,,
type_1_model_prediction,35568,Familia T2,2026-01,2.9625675678253174,,Esta semana el cliente 35568 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,35570,Familia T2,2026-01,3.317821502685547,,Esta semana el cliente 35570 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,35572,Familia T2,2026-01,1.5227129459381104,,Esta semana el cliente 35572 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,35573,Familia T2,2026-01,4.763760566711426,,Esta semana el cliente 35573 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,35590,Familia T2,2026-01,6.394318580627441,,Esta semana el cliente 35590 podria comprar 6 unidades de Familia T2.,,,,
type_1_model_prediction,35614,Familia T2,2026-01,2.3485898971557617,,Esta semana el cliente 35614 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,35666,Familia T2,2026-01,3.2813611030578613,,Esta semana el cliente 35666 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,35674,Familia T2,2026-01,4.538643836975098,,Esta semana el cliente 35674 podria comprar 5 unidades de Familia T2.,,,,
type_1_model_prediction,35676,Familia T2,2026-01,2.896376609802246,,Esta semana el cliente 35676 podria comprar 3 unidades de Familia T2.,,,,
type_1_model_prediction,35742,Familia T2,2026-01,8.124244689941406,,Esta semana el cliente 35742 podria comprar 8 unidades de Familia T2.,,,,
type_1_model_prediction,35748,Familia T2,2026-01,2.354484796524048,,Esta semana el cliente 35748 podria comprar 2 unidades de Familia T2.,,,,
type_1_model_prediction,35837,Familia T2,2026-01,1.7381491661071777,,Esta semana el cliente 35837 podria comprar 2 unidades de Familia T2.,,,,
